placement,group,comp,grp_count,grp_placement,mode
2,-1,"Alistar, Aphelios, AurelionSol, Fiddlesticks, Janna, Rammus, Sejuani, Urgot, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Kaisa, LeeSin, Malphite, Riven, Vayne",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Chogath, Ekko, Rammus, Velkoz, Zac, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Janna, Leona, MissFortune, Riven, Sejuani, Sett, Sivir",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Janna, Sejuani, Syndra, Taliyah, Vi",,,"Alistar, Annie, Camille"
2,-1,"Jax, Leblanc, LeeSin, Leona, Riven, Sejuani, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Riven, Senna, Sivir, Vi, Viego",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, Chogath, Ekko, Leona, Soraka, Syndra, Velkoz, Vi",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Jax, Leblanc, LeeSin, Riven, Sejuani, Vi",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, BelVeth, Ezreal, Leona, Sejuani, Urgot, Vi, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Fiora, Samira, Sett, Viego",,,"Alistar, Annie, Camille"
7,-1,"Chogath, Ekko, Fiddlesticks, Janna, Leona, Taliyah, Urgot, Zac",,,"Alistar, Annie, Camille"
7,-1,"Camille, Leblanc, Riven, Soraka, Viego, Zed",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Mordekaiser, Samira, Sejuani, Senna, Vi",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, Janna, Nilah, Vayne, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Riven, Samira, Sett",,,"Alistar, Annie, Camille"
2,-1,"Camille, Leblanc, LeeSin, Sona, Soraka, Syndra, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Chogath, Janna, Rammus, Velkoz",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Camille, Leblanc, Leona, Nunu, Rammus, Velkoz, Viego, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, MissFortune, Sejuani, Syndra, Urgot, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Camille, Leblanc, Leona, Soraka, Vi, Viego",,,"Alistar, Annie, Camille"
7,-1,"Chogath, Rammus, Samira, Sivir, Velkoz",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Camille, Leblanc, Leona, Soraka, Zed",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Ekko, Samira, Sejuani, Senna, Vi, Zed",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Ekko, Sona, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Camille"
2,-1,"LeeSin, Malphite, Syndra, Urgot, Yasuo, Zac",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiora, Leona, Sejuani, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Aphelios, Leona, Viego, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Janna, Kaisa, Leona, Sejuani, Syndra, Taliyah, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Leblanc, Sona, Soraka, Zac, Zoe",,,"Alistar, Annie, Camille"
2,-1,"LeeSin, Malphite, Nunu, Vayne, Zac",,,"Alistar, Annie, Camille"
7,-1,"Camille, Leblanc, Vi, Zed",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Leblanc, Syndra, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Fiddlesticks, Leona, Nunu, Rammus, Sejuani, Sivir, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Ekko, Leona, Malphite, Nunu, Urgot, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Sejuani, Senna, Vi, Yasuo",,,"Alistar, Annie, Camille"
2,-1,"Alistar, BelVeth, Ekko, Leona, Riven, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, LeeSin, Malphite, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Draven, Jax, MissFortune, Mordekaiser, Samira, Sett, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, AurelionSol, Leona, Samira, Sejuani, Velkoz, Vi",,,"Alistar, Annie, Camille"
7,-1,"Jax, LeeSin, Mordekaiser, Riven, Sejuani, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Janna, MissFortune, Riven, Sett, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Jinx, Malphite, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Kaisa, LeeSin, Leona, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"AurelionSol, Chogath, Fiddlesticks, Rammus, Samira, Senna, Urgot, Velkoz, Zac",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Ekko, Fiddlesticks, Jinx, Syndra, Velkoz, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Fiora, Nilah, Syndra, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Kaisa, Nilah, Rell, Vayne, Zac",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Jinx, Leblanc, Leona, MissFortune, Vayne, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Leblanc, Sona, Soraka, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Malphite, Nunu, Viego, Yuumi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Fiddlesticks, Jax, Leona, Sett, Soraka, Urgot",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leblanc, Leona, Samira, Sejuani, Viego, Zed",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Leona, Nunu, Riven, Samira, Sejuani, Vi",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, LeeSin, Malphite, Mordekaiser, Yasuo, Zed",,,"Alistar, Annie, Camille"
2,-1,"BelVeth, Ekko, Leona, Nilah, Urgot, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Jax, Nunu, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"LeeSin, Leona, Mordekaiser, Sejuani, Urgot, Vi, Zed",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, Janna, Malphite, Nunu, Sejuani, Yuumi, Zac",,,"Alistar, Annie, Camille"
2,-1,"Chogath, Ekko, Fiddlesticks, Leblanc, Sejuani, Syndra, Vi, Zac, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, Rammus, Sejuani, Senna, Sivir, Velkoz, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Camille, Ekko, Leblanc, Nunu, Urgot, Viego, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Fiora, Kaisa, Leblanc, Nilah, Vayne, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Camille, Ekko, Leblanc, Sona, Soraka, Vi",,,"Alistar, Annie, Camille"
2,-1,"Jax, LeeSin, Rammus, Sejuani, Sona, Soraka, Syndra, Vi",,,"Alistar, Annie, Camille"
7,-1,"MissFortune, Riven, Sejuani, Urgot, Vayne, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Jax, MissFortune, Mordekaiser, Riven, Samira, Sejuani, Vi",,,"Alistar, Annie, Camille"
7,-1,"Jax, LeeSin, Riven, Samira, Sejuani, Vi, Viego",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Janna, Rammus, Urgot, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Janna, Leona, Nunu, Syndra, Taliyah, Vi, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Ekko, Jinx, Leblanc, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Annie, Janna, Leblanc, Sona, Soraka, Taliyah, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Aphelios, BelVeth, Fiddlesticks, Janna, Leona, Samira, Sett, Viego",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Janna, Leona, Nunu, Samira, Syndra, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Draven, Jax, Leblanc, Riven, Vi, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Camille, Leblanc, Leona, Sejuani, Soraka, Zed",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Aphelios, Fiddlesticks, MissFortune, Nunu, Viego",,,"Alistar, Annie, Camille"
2,-1,"Aphelios, Rammus, Rell, Riven, Samira, Sona",,,"Alistar, Annie, Camille"
2,-1,"Janna, Jax, Leona, Riven, Sejuani, Sett, Syndra, Urgot, Vi",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Kaisa, MissFortune, Nilah, Vayne, Zed",,,"Alistar, Annie, Camille"
2,-1,"Draven, Jax, Leona, Mordekaiser, Riven, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, BelVeth, Leblanc, Mordekaiser, Nunu, Sejuani, Soraka, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Mordekaiser, Nunu, Samira, Sejuani, Vi",,,"Alistar, Annie, Camille"
2,-1,"Annie, Ekko, Janna, Leona, Sejuani, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Janna, LeeSin, Malphite, Urgot",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Fiddlesticks, Jinx, MissFortune, Riven, Sejuani, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Annie, Leblanc, Nilah, Rell, Sona, Syndra, Taliyah",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Jax, Leblanc, Rammus, Riven, Velkoz, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Leona, Nunu, Riven, Samira, Senna, Sivir, Vi",,,"Alistar, Annie, Camille"
7,-1,"Jax, Leblanc, Sejuani, Sett, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Ekko, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Nunu, Samira, Sejuani, Senna, Syndra, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Nunu, Sett, Sivir, Vi, Viego",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Ezreal, Kaisa, Sejuani, Syndra, Vayne, Vi, Zac",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Jinx, MissFortune, Nilah, Rell, Riven, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Ekko, Nunu, Sona, Soraka, Syndra, Urgot, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, BelVeth, Leona, Samira, Sejuani, Vi, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Janna, MissFortune, Nunu, Soraka, Syndra, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Camille, Leblanc, Sejuani, Sona, Soraka, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Aphelios, Ekko, Fiora, Viego, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Annie, Ekko, Leblanc, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Chogath, MissFortune, Urgot, Velkoz, Zac",,,"Alistar, Annie, Camille"
7,-1,"Annie, Ekko, Sejuani, Taliyah, Vi, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Annie, Ekko, Fiddlesticks, Leblanc, Sona, Syndra, Taliyah, Zac",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Jax, Leblanc, LeeSin, Mordekaiser, Riven, Sejuani, Soraka, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Ekko, Janna, Leblanc, Soraka, Syndra, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Ekko, Leona, Malphite, Nunu, Sivir, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Draven, Jax, Sejuani, Vayne, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ezreal, Nunu, Samira, Sejuani, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Fiddlesticks, Leona, Sona, Urgot, Viego",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, Chogath, Janna, Rammus, Samira, Sivir, Velkoz, Zac",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Fiddlesticks, Leblanc, Sona, Syndra, Taliyah",,,"Alistar, Annie, Camille"
7,-1,"Sejuani, Senna, Vayne, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Camille, Fiora, Viego, Zed",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Jinx, Kaisa, Leona, Nilah, Riven, Sejuani, Urgot, Vayne",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Leona, MissFortune, Viego",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Chogath, Ekko, MissFortune, Riven, Sejuani, Sett, Syndra, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Kaisa, Nilah, Riven, Vayne, Vi, Zac",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Janna, Jinx, Leona, MissFortune, Riven, Sejuani, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Leona, Sejuani, Vi, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Janna, Leona, Nunu, Riven, Samira, Urgot, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Fiora, Viego, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Leblanc, Leona, Nilah, Vayne, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Leona, Nunu, Riven, Samira, Sejuani, Sett",,,"Alistar, Annie, Camille"
7,-1,"Alistar, AurelionSol, Ekko, Samira, Sejuani, Sivir, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, AurelionSol, BelVeth, Ekko, Riven, Sejuani, Sett, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Janna, Jinx, Leona, Sivir, Syndra, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Sona, Yuumi, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Leblanc, Sejuani, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Ekko, Jax, Leona, Riven, Samira, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"Aphelios, Ekko, Janna, Leona, Riven, Samira, Sejuani, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Jax, LeeSin, Riven, Sejuani, Soraka, Urgot, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Leblanc, Leona, Sejuani, Soraka, Syndra, Vi",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Leblanc, Mordekaiser, Sejuani, Taliyah, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Camille, Fiora, Leblanc, Nunu, Samira, Viego",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Fiddlesticks, Leblanc, Sona, Yuumi, Zoe",,,"Alistar, Annie, Camille"
4,-1,"Ekko, MissFortune, Samira, Sejuani, Sett, Syndra, Viego",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Fiddlesticks, Kaisa, Nilah, Sona, Syndra, Taliyah, Vayne",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Janna, Samira, Senna, Vi, Zac, Zed",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Jax, LeeSin, Sejuani, Sett, Vi, Zac",,,"Alistar, Annie, Camille"
2,-1,"AurelionSol, Ekko, Nilah, Sejuani, Vayne, Vi, Yasuo, Zed",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, Camille, Fiddlesticks, Jax, LeeSin, Riven, Sejuani",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Nilah, Riven, Sejuani, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Jax, Nunu, Samira, Sejuani, Sett, Sivir",,,"Alistar, Annie, Camille"
2,-1,"Camille, Fiddlesticks, Janna, Mordekaiser, Nunu, Riven, Sejuani, Soraka, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Kaisa, MissFortune, Nilah, Rell, Riven, Vayne",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Jinx, MissFortune, Riven, Sejuani, Syndra",,,"Alistar, Annie, Camille"
7,-1,"Leblanc, Leona, Sejuani, Velkoz, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leblanc, Leona, Mordekaiser, Senna, Zed",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Jax, LeeSin, Leona, Sejuani, Urgot, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Ekko, Leona, Senna, Urgot, Viego",,,"Alistar, Annie, Camille"
7,-1,"Jax, Leblanc, Rell, Sett, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Ezreal, Fiddlesticks, Vayne, Vi, Yasuo",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Jax, Sejuani, Sett, Vayne, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, Camille, Chogath, Leblanc, Rammus, Syndra, Velkoz, Zac",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Rell, Riven, Sejuani, Sivir, Taliyah",,,"Alistar, Annie, Camille"
7,-1,"Ezreal, Samira, Sivir, Sona, Vi, Yasuo",,,"Alistar, Annie, Camille"
7,-1,"Camille, Fiddlesticks, Leblanc, LeeSin, Soraka, Taliyah, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ezreal, Kaisa, Rell, Riven, Sejuani, Vayne, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Jax, Leona, Riven, Sett, Yuumi",,,"Alistar, Annie, Camille"
1,-1,"Alistar, Ekko, Ezreal, Janna, Nunu, Sona, Syndra, Zac",,,"Alistar, Annie, Camille"
1,-1,"Ekko, Ezreal, LeeSin, Leona, Malphite, Sona, Vi",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Ezreal, Leona, Riven, Samira, Sett, Vi",,,"Alistar, Annie, Camille"
2,-1,"LeeSin, Malphite, Sona, Syndra, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Ekko, Leblanc, Rammus, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Fiora, Leblanc, Leona, MissFortune, Urgot, Viego, Zed",,,"Alistar, Annie, Camille"
1,-1,"Alistar, Leona, Nunu, Samira, Sett, Sivir, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Ezreal, Mordekaiser, Sejuani, Sona, Vi",,,"Alistar, Annie, Camille"
1,-1,"Ekko, Jax, LeeSin, Leona, Riven, Sejuani, Urgot, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Leblanc, Rell, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
1,-1,"Alistar, Camille, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Viego",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Fiddlesticks, Leblanc, Nunu, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Malphite, Samira, Senna, Sivir, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Ekko, Leblanc, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Ekko, Fiddlesticks, Leblanc, Nunu, Sona, Taliyah, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Jax, LeeSin, Riven, Sejuani, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Annie, Camille, Ekko, Leblanc, Viego, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Fiora, Leblanc, Vi, Viego, Zed",,,"Alistar, Annie, Camille"
7,-1,"BelVeth, Ekko, Leblanc, Sejuani, Sona, Vi, Yasuo, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Ezreal, Kaisa, Nilah, Rell, Riven, Sivir, Vayne",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ezreal, Riven, Samira, Sivir, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Kaisa, MissFortune, Riven, Sejuani, Vayne",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Janna, Leblanc, Soraka, Vi, Yuumi, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Camille, Ekko, Janna, Leona, Vi",,,"Alistar, Annie, Camille"
7,-1,"Annie, Ekko, Janna, Leona, Sona, Taliyah, Vi, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Leblanc, Sejuani, Yasuo, Yuumi, Zac, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Leona, Samira, Sejuani, Senna, Sett, Urgot, Vi",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Jinx, MissFortune, Sejuani, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Janna, Jax, Leona, Sett, Sivir, Syndra, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Chogath, Rammus, Samira, Senna, Vi, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Janna, Leblanc, Sona, Soraka, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Leona, Riven, Samira, Sejuani, Sett, Sivir, Zac",,,"Alistar, Annie, Camille"
7,-1,"Draven, Jax, Leblanc, Riven, Sett, Vayne, Zed",,,"Alistar, Annie, Camille"
7,-1,"Camille, Jax, Riven, Sejuani, Sett, Soraka, Velkoz, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, LeeSin, Leona, MissFortune, Riven, Sejuani, Vayne, Vi",,,"Alistar, Annie, Camille"
7,-1,"AurelionSol, BelVeth, Chogath, Ekko, Rammus, Sejuani, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Camille, Fiora, Mordekaiser, Viego",,,"Alistar, Annie, Camille"
7,-1,"Annie, LeeSin, Malphite",,,"Alistar, Annie, Camille"
2,-1,"Chogath, Rammus, Riven, Sejuani, Syndra, Velkoz",,,"Alistar, Annie, Camille"
1,-1,"Alistar, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Syndra, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Chogath, Jax, LeeSin, Rammus, Sett, Soraka",,,"Alistar, Annie, Camille"
7,-1,"MissFortune, Riven, Vayne, Viego",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Draven, Fiddlesticks, Leona, Riven, Sejuani, Sivir, Urgot, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Ekko, Kaisa, Leblanc, Sona, Syndra, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Draven, Jax, LeeSin, Rammus, Riven, Sejuani, Zac",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, MissFortune, Riven, Vayne, Vi, Zac",,,"Alistar, Annie, Camille"
1,-1,"Camille, Fiddlesticks, Leblanc, LeeSin, Leona, Malphite, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, Janna, MissFortune, Riven, Sejuani, Urgot",,,"Alistar, Annie, Camille"
7,-1,"LeeSin, Rell, Sejuani, Sona, Soraka, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Ekko, Riven, Sejuani, Senna, Vi, Viego",,,"Alistar, Annie, Camille"
2,-1,"Alistar, AurelionSol, Ekko, Leona, MissFortune, Nunu, Sejuani, Vi",,,"Alistar, Annie, Camille"
2,-1,"Ezreal, Jinx, Kaisa, Nilah, Riven, Sejuani, Vayne",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, AurelionSol, Draven, Jax, MissFortune, Samira, Sett, Vi",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Jinx, MissFortune, Rell, Riven, Syndra, Vi, Zoe",,,"Alistar, Annie, Camille"
1,-1,"Ekko, Fiddlesticks, Mordekaiser, Rell, Sona, Syndra, Taliyah",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Nilah, Vayne, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Sejuani, Vayne, Yasuo",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Ekko, Fiddlesticks, Fiora, Mordekaiser, Sejuani, Vi, Zed, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Annie, Fiora, Sivir, Viego",,,"Alistar, Annie, Camille"
7,-1,"Fiddlesticks, LeeSin, Malphite, Riven, Vayne, Velkoz",,,"Alistar, Annie, Camille"
2,-1,"Fiddlesticks, Janna, Leona, Nunu, Sejuani, Sona, Soraka, Syndra, Vi",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Draven, Jax, Leona, Samira, Sejuani, Sett, Urgot",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Janna, Jinx, MissFortune, Rammus, Riven, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Camille, Leblanc, Leona, Viego, Zed",,,"Alistar, Annie, Camille"
7,-1,"Jax, Rammus, Sett, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Aphelios, Leona, Sejuani, Sivir, Sona, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Ekko, Leona, Nunu, Samira, Senna, Vi",,,"Alistar, Annie, Camille"
7,-1,"Annie, AurelionSol, Ekko, Leona, Nunu, Soraka, Urgot, Zoe",,,"Alistar, Annie, Camille"
7,-1,"Ekko, Leblanc, Mordekaiser, Nilah, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Camille"
2,-1,"Alistar, Draven, Fiddlesticks, Janna, MissFortune, Mordekaiser, Samira, Sejuani, Syndra, Vi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, LeeSin, Malphite, Yuumi",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, Nunu, Samira, Viego, Zac",,,"Alistar, Annie, Camille"
2,-1,"Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Nunu, Sejuani, Soraka",,,"Alistar, Annie, Camille"
7,-1,"Alistar, Aphelios, Ekko, MissFortune, Riven, Vayne, Zac",,,"Alistar, Annie, Camille"
